VTV1,VTV2,VTV3,VTV4,VTV5,VTV5 Tây Nam Bộ,VTV6,VTV7,VTV8,VTV9,VTVCab1,VTVCab17 - Yeah 1,VTVCab2 - PhimViet,VTVCab3 - Thể thao TV,VTVCab6 - HayTV,VTVCab7 - D Dramas,VTVCab8 - BiBi,VTVLive
00:00 - Ca cảnh - Tài tử miệt vườn,00:00 - Sắc màu các dân tộc - Bản sắc Pu Y,00:00 -  - ,00:00 - Bản tin tiếng Việt 0h -  ,00:00 - Phim tài liệu - Mùa chim xây tổ - Phần 1,00:00 - Phim tài liệu - Mùa chim xây tổ - Phần 1,00:00 -  - ,00:00 -  - ,00:00 -  - ,00:00 - Thể thao - Người truyền lửa,00:00 - Chuyện khó đỡ - Tập 66,00:00 -  - ,00:00 -  - ,00:00 - WTA Tour 2018 - Sydney International - Chung kết,00:00 - Chân tình bốn phương - Tập 73 - 74,00:00 - Phim truyện - Liêu trai 4 - Tập 2,00:00 -  - ,00:00 - Phim truyện - Sống chung với mẹ chồng – Tập 28
01:00 - Thời sự 1h -  ,00:30 - Phóng sự - Liên kết phát triển du lịch Nha Trang - Đà Lạt,00:20 - Phim truyện - Đôi cánh tình yêu - Tập 1,00:20 - Sức sống thể thao -  ,00:30 - Kiến thức cộng đồng - Kể chuyện Hà Nội bằng ảnh,00:30 - Kiến thức cộng đồng - Kể chuyện Hà Nội bằng ảnh,00:10 - Thể thao - VBA - Vương tới giấc mơ,06:00 - Thức dậy cùng VTV7 -  ,05:00 - Ký sự -  ,00:30 - Chào 2018 -  ,01:00 - Làng hài khai Tết - Chờ chồng đầu xuân,00:30 - Bật mí bí mật - Số 16,00:02 - Phim truyện - Nhịp sinh tử - Tập 42,01:30 - ATP World Tour 500 - ABN AMRO Vòng 2 -  ,02:00 - Phim sitcom - Nè biết gì chưa - Tập 98,01:00 - Phim truyện - Nàng vali và chàng sơ mi - Tập 22,06:00 - Anh hùng thành phố - Tập 23,00:45 - S-Vietnam - Nguyễn Trí Quang và giấc mơ 3D
01:10 - Phim tài liệu - Chuyện nơi bản Thái,00:45 - Khám phá thế giới - Điện thoại di động,01:00 - Khám phá thế giới - Nước uống tăng lực,00:25 - Thời tiết du lịch -  ,01:00 - Ca nhạc -  ,01:00 - Ca nhạc -  ,00:30 - Thể thao - Tinh hoa võ Việt,07:00 - Phim tài liệu - Khanh,05:15 - Kết nối miền Trung -  ,02:30 - Món ngon Phương Nam - Vài nét ẩm thực Chăm,02:00 - Khám phá Malaysia cùng Martin Yan Phần 2 - Tập 8,00:45 - Mv -  ,01:00 - Phim truyện - Săn vàng - Tập 25,05:00 - Tổng hợp VĐQG Đức 17/18 Vòng 27 -  ,02:30 - Hồn Việt - Tập 13,02:00 - Phim truyện - Giọt lệ cứu mạng - Tập 12,06:30 - Chú chó biết nói - Tập 8,00:50 - Phim tài liệu - Biến đổi khí hậu ở đồng bằng sông Cửu Long - Diễn biến và ứng phó - Tập 2
02:00 - Thời sự 2h -  ,01:30 - Phim truyện - Võ Thập Nương - Tập 2,02:10 - Chuyện đêm muộn - Sum vầy ngày tết,00:30 - Vui sống mỗi ngày -  ,01:30 - Sinh ra từ làng - Lê Văn Tuấn - tỷ phú rau mầm,01:30 - Sinh ra từ làng - Lê Văn Tuấn - Tỷ phú rau mầm,01:00 - Phim truyện - Nữ cảnh sát tập sự - Tập 45,07:15 - Đổi mới sáng tạo - Số 13,05:25 - Chào buổi sáng Bông lúa -  ,02:50 - X-Show -  ,02:30 - Dối tình - Tập 21,01:00 - Acoustic live - Số 15,02:00 - Phim truyện - Hot girl làm vợ - Tập 22,06:00 - Ngoại hạng Anh 17/18 Vòng 27:  Leipzig - Augsburg -  ,03:00 - Ca nhạc - VZ Playlist - Tập 100,03:00 - Phim truyện - Liêu trai 4 - Tập 3,07:00 - Siêu sao tài năng nhí - Số 7/2018,01:40 - Chuyện đêm muộn - Chuyện đêm muộn - 11/10/2017
02:10 - Phim truyện - Vẫn là vợ chồng - Tập 45,02:30 - Khám phá thế giới - Đảo Mauritius - Thiên đường du lịch,"03:00 - Phim truyện - Quan huyện Trịnh Bản Kiều - Tập 37, 38",01:15 - Người Việt bốn phương -  ,02:00 - Khám phá thế giới - Những loài vật vùng Địa Trung Hải,02:00 - Khám phá thế giới - Những loài vật vùng Địa Trung Hải,01:45 - Bảng xếp hạng âm nhạc Hàn Quốc -  ,07:30 - Crack'em up - Số 18,06:00 - Chào ngày mới -  ,03:10 - Sân khấu cải lương - Tiếng gọi non sông,03:30 - Sao thế giới - Tập 136,02:00 - Khám phá biển đảo - Số 56,03:00 - Phim truyện - NỢ ân tình - Tập 11,07:30 - Góc khuất - Hoàng Xuân Vinh,04:00 - Tình yêu Chocolate - Tập 06,04:00 - Vạn nụ cười xuân - Trường học ngôi sao,07:30 - Thế giới của Zou - Tập 17,02:25 - Muôn màu Showbiz - Muôn màu Showbiz - 06/8/2017
03:00 - Thời sự 3h -  ,03:15 - Bạn của nhà nông -  ,05:10 - Điều ước thứ 7 -  ,01:30 - Gala Tinh hoa võ thuật - Võ Việt vượt trùng dương,"03:00 - Phim hoạt hình - 12 con giáp - Tập 91, 92","03:00 - Phim hoạt hình - 12 con giáp - Tập 91, 92","02:15 - Khám phá thế giới - Hành tinh trái đất - Mùa 2, Tập 1 ""Những hòn đảo""",08:00 - IELTS FACE OFF - Food,06:30 - Ca nhạc - Xuân về trong trái tim đồng bào,04:40 - Về đất Phương Nam - Thăm miệt cồn chợ quê,04:00 - Chuyện khó đỡ - Tập 67,02:30 - Chuyện gia đình vàng - Số 16,04:00 - Phim truyện - Kẻ thù phụ nữ - Tập 15,08:15 - Muôn màu thể thao -  ,05:00 - Chân tình bốn phương - Tập 73 - 74,05:00 - Phim truyện - Cứ lạ đi em ! - Tập 11,08:00 - Lũ trẻ tinh nghịch - Tập 14,03:10 - Phim truyện - Sống chung với mẹ chồng – Tập 28
03:10 - Phim truyện - Đánh tráo số phận - Tập 12,03:45 - Phim tài liệu khoa học - Tác động của thủy điện trên sông Mê Kông,06:00 - Nhịp đập 360 độ thể thao -  ,02:30 - Báo chí toàn cảnh - Toàn cảnh báo Xuân,03:30 - Tiểu phẩm hài - Trẻ con không được ăn thịt chó,03:30 - Tiểu phẩm hài - Trẻ con không được ăn thịt chó,03:00 - Chúng ta là một gia đình -  ,08:30 - Follow us - Số 1: Traveling,07:30 - Chương trình đặc biệt -  ,05:00 - Ca nhạc - Mùa xuân cao nguyên,05:00 - Làng hài khai Tết - Vé tàu Tết,02:45 - Bật mí bí mật - Số 16,05:00 - Phim truyện - Yêu trong thù hận - Tập 11,08:30 - Thể thao cập nhật -  ,07:00 - Đội đặc nhiệm CID - Tập 37,06:00 - Vạn nụ cười xuân - Món quà đầu năm,08:30 - Cô bé bướng bỉnh - Tập 17,03:55 - Talk Vietnam - Dấu ấn ngoại của điện ảnh Việt Nam
04:00 - Thời sự 4h -  ,04:30 - Khám phá thế giới - Sức mạnh kỳ diệu của con người - Phần 6,06:45 - S- Việt Nam - Phong vị tết Huế,03:15 - Phóng sự - Ông già Sô cô la,04:00 - Việt Nam - Đất nước - Con người - Nữ nghệ nhân trên xứ dừa Bến Tre,04:00 - Việt Nam - Đất nước - Con người - Nữ nghệ nhân trên xứ dừa Bến Tre,03:30 - Thể thao - VBA - Vương tới giấc mơ,09:00 - Phim hoạt hình - Bánh mỳ mây - Tập 21,08:30 - Ca nhạc - Xuân quê hương,05:30 - Chào buổi sáng Bông lúa -  ,06:00 - Làng hài khai Tết - Chờ chồng đầu xuân,03:00 - Yeah1 on stage - Số 01,06:00 - Phim truyện - Nhịp sinh tử - Tập 43,08:45 - WTA Tour 2018 - ASB Classic Chung kết -  ,08:00 - Ca nhạc - VZ Playlist - Tập 101,07:00 - Phim truyện - Liêu trai 4 - Tập 4,09:00 - Anh hùng thành phố - Tập 24,04:40 - Expat Living - Phát triển công tác cứu hộ biển tại Đà Nẵng
04:10 - Khám phá thế giới - Những thiên đường cuối cùng - Tập 7,05:00 - Sắc màu các dân tộc - Sức sống Bài Chòi,06:55 - Quà tặng cuộc sống - Tết Xa,03:30 - Chân dung cuộc sống - Hành trình Tam Thanh,04:30 - Phim truyện - Hàm răng của ai,04:30 - Phim truyện - Hàm răng của ai,04:00 - Phim truyện - Ngự lâm không kiếm - Tập 3,09:10 - Phim hoạt hình - Peet thám tử rừng xanh - Phần 2 - Tập 20,09:00 - Bản tin -  ,06:00 - Sáng Phương Nam -  ,07:00 - Trái tim trong sáng - Tập 77,04:00 - Bạn muốn hẹn hò - Số 57,07:00 - Phim truyện - Săn vàng - Tập 26,10:15 - NBA News -  ,09:00 - Phim sitcom - Nè biết gì chưa - Tập 98,08:00 - Lần đầu xuân kể -  ,09:30 - Chú chó biết nói - Tập 9,05:10 - Culture Mosaic - Culture Mosaic - 23/9/2017
