VTV1,VTV2,VTV3,VTV4,VTV5 Tây Nam Bộ,VTV5 Tây Nguyên,VTV6,VTV7,VTV8,VTV9,VTVCab1,VTVCab17 - Yeah 1,VTVCab2 - PhimViet,VTVCab3 - Thể thao TV,VTVCab6 - HayTV,VTVCab7 - D Dramas,VTVCab8 - BiBi
00:00 - Thời sự 0h -  ,00:00 - 360 độ Nhật Bản - Du lịch Nhật Bản,00:00 -  - ,00:00 - Bản tin tiếng Việt 0h -  ,00:00 - Phim tài liệu - Sau những con rối nước,00:00 - Phim tài liệu - Sau những con rối nước,00:00 -  - ,00:00 -  - ,00:00 -  - ,00:00 - Thể thao -  ,00:00 - Chỉ yêu mình em - Tập 26,00:00 -  - ,00:00 -  - ,00:00 - WTA Tour 2018 Miami Open - Bán kết 2,00:00 - Chân tình bốn phương - Tập 185 - 186,00:00 - Phim truyện - Vân trung ca - Tập 14,00:00 -  - 
00:15 - Tiếng nói phụ nữ - Xuất khẩu lao động có còn là mơ ước?,00:30 - Phóng sự - Người đan võng ngô đồng,00:20 - Phim truyện - Đôi cánh tình yêu - Tập 56,00:20 - Sức sống thể thao -  ,00:30 - Sống khỏe mỗi ngày - Trầm cảm ở tuổi thanh thiếu niên,00:30 - Sống khỏe mỗi ngày - Trầm cảm ở tuổi thanh thiếu niên,01:00 - Phim truyện - Nguyệt thực - Tập 41,06:00 - Thức dậy cùng VTV7 -  ,05:00 - Ký sự -  ,00:30 - Hương tình yêu -  ,01:00 - Sao và sự kiện - Tập 302,00:30 - Filler show - Bật Mí Bí Mật Số 30,00:02 - Phim truyện - Trại cá sấu - Tập 21,01:30 - Bản tin - Thế giới thể thao,02:00 - Phim sitcom - Nè biết gì chưa - Tập 121,01:30 - Phim truyện - Mật danh K2 - Tập 4,"06:00 - Phim hoạt hình - Bob, chàng thợ xây chăm chỉ  - Tập 33"
00:30 - Ấn tượng thể thao 7 ngày -  ,00:45 - Khám phá thế giới - Những cuộc di cư lớn của tự nhiên – Tập 3,01:00 - Khám phá thế giới - Hồi sinh nghề thủ công truyền thống - Tập 5: Nghề làm mực mài,00:25 - Thời tiết du lịch -  ,01:00 - Khám phá thế giới - Khoa học lý thú - Tập 16,01:00 - Khám phá thế giới - Hành trình trái đất - Tập 5,01:45 - Bảng xếp hạng âm nhạc Hàn Quốc -  ,07:00 - Crack’em up - Số 1,05:15 - Kết nối miền Trung -  ,00:40 - X-Show - Đu dây vượt thác Datanla,01:30 - Sao thế giới - Tập 143,01:00 - Ca nhạc - Ẩm Thực Quanh Ta Số 14,01:00 - Phim truyện - Đi qua mùa gió - Tập 19,02:00 - NBA News -  ,02:30 - Hồn Việt - Số 03,02:00 - Phim truyện - Hồng hải đường - Tập 21,06:30 - Phim hoạt hình - Pokemon  - Phần 1  - Tập 7
01:00 - Thời sự 1h -  ,01:30 - Phim truyện - Thiên hạ - Tập 22,01:20 - Lựa chọn của trái tim -  ,00:30 - Vui sống mỗi ngày -  ,02:00 - Vui sống mỗi ngày -  ,02:00 - Vui  sống mỗi ngày -  ,02:15 - Khám phá thế giới - Bên rìa Alaska - Tập 3: Mùa băng tan,07:30 - Đường đến trường - Hạn chót,05:25 - Chào buổi sáng Bông lúa -  ,01:00 - Luôn có cách để yêu thương - Phía sau một người đàn ông,02:00 - Khám phá Malaysia cùng Martin Yan Phần 2 - Tập 2,01:30 - 360 độ thời trang - Số 14,02:00 - Phim truyện - Cú hích trên không - Tập 28,02:15 - Thể thao tổng hợp - Omnisport ( ENG),03:00 - Ca nhạc - VZ Playlist - Tập 98,03:00 - Phim truyện - Vân trung ca - Tập 15,07:00 - Siêu sao tài năng nhí - Số 15
01:10 - Âm nhạc và cuộc sống - Số 4,02:30 - Khám phá thế giới - Hướng đến Sao Diêm Vương,02:10 - Chuyện đêm muộn - Thước đo của sự giàu có,01:15 - Người Việt bốn phương -  ,02:45 - Kiến thức và cuộc sống -  ,02:45 - Kiến thức  & cuộc sống -  ,03:00 - Hôm nay ai đến? - Số 23,07:45 - Đổi mới sáng tạo - Số 3: Mô hình trưởng học gần với sản xuất kinh doanh,06:00 - Chào ngày mới -  ,01:30 - Khám phá thế giới - Thế giới các loài cây,02:30 - Tình sâu hơn hận - Tập 23,02:00 - Gameshow - Khám Phá Biển Đảo Số 70,03:00 - Phim truyện - Khát vọng xanh - Tập 26,02:45 - Game show Cuồng nhiệt cùng bóng đá 2017 - FC Nước mía vs FC Hương Sơn,04:00 - Tình yêu Chocolate - Tập 62,04:00 - Phim truyện - Nhà tôi là nhất - Tập 15,07:30 - Phim hoạt hình - Thám tử học đường  - Tập 10
02:00 - Thời sự 2h -  ,03:15 - Bạn của nhà nông -  ,"03:00 - Phim truyện - Hạnh phúc bên nhau  -  Tập 25, 26",01:30 - Phim truyện - Hoa hồng mua chịu - Tập 26,"03:00 - Phim hoạt hình - Cầu vồng cổ tích - Tập 47, 48","03:00 - Phim hoạt hình - Cầu vồng cổ tích  -  Tập 45, 46",03:30 - Thể thao - Ấn tượng thể thao 7 ngày,08:00 - Tiếng Anh THCS - Số 83,06:30 - Thông tin - Thông báo -  ,02:00 - Tôi người Việt Nam - Gặp gỡ nhà vô địch cuộc thi xe tiết kiêm nhiên liệu châu Á,03:30 - Sao thế giới - Tập 143,02:30 - Gameshow - Chuyện Gia Đình Vàng Số 29,04:00 - Phim truyện - Vợ ơi bồ nhé ! - Tập 2,03:45 - Thích thì thử - KHOẺ & ĐẸP 04 - 18,05:00 - Chân tình bốn phương - Tập 185 - 186,05:00 - Phim truyện - Người tình của tôi - Tập 33,08:00 - Phim hoạt hình - Hành tinh  - Tập 12
02:10 - Phim truyện - Hơn cả tình yêu - Tập 8,04:00 - Sống như những đóa hoa - Thủ khoa Trương Thị Hiền,04:30 - Hãy chọn giá đúng -  ,02:15 - Nhịp sống công nghệ - Số 13,03:30 - Ca nhạc -  ,03:30 - Ca nhạc -  ,04:00 - Phim truyện - Ngự lâm không kiếm - Tập 28,08:45 - Thế giới quanh ta - Số 2,06:35 - Phim truyện - Vua khách sạn - Tập 5,02:20 - Cơm ấm nhà mình -  ,04:00 - Chuyện khó đỡ - Tập 81,02:45 - Bật mí bí mật - Số 30,05:00 - Phim truyện - Quyến rũ - Tập 37,04:00 - NBA 2017/2018 Regular Season Game 141 - Washington vs Boston,07:00 - Đội đặc nhiệm CID - Tập 93,06:00 - Phim truyện - Hồng hải đường - Tập 22,08:30 - Phim hoạt hình - Nhiệt huyết thần tượng  - Tập 51
03:00 - Thời sự 3h -  ,04:30 - Khám phá thế giới - Những bí ẩn của xe hơi - Tập 10,05:10 - Điều ước thứ 7 -  ,02:30 - Giai điệu cuộc sống - Tình ca quê hương,04:00 - 360 độ Nhật Bản -  ,04:00 - 360 độ Nhật Bản - 360 độ Nhật Bản - Tập 2,"04:45 - Khám phá Việt Nam - Pù Luông, nơi đại ngàn xứ Thanh",09:00 - Phim hoạt hình - Boing biệt đội cứu hộ - Tập 3,07:20 - Ký sự -  ,02:30 - Thanh xuân gia đình -  ,05:00 - Ác thủ giấu mặt - Tập 6,03:00 - Ca nhạc - Yeah1 On Stage Số 15,06:00 - Phim truyện - Trại cá sấu - Tập 22,05:45 - V - League Match Pack Vòng 5 -  ,08:00 - Ca nhạc - VZ Playlist - Tập 99,07:00 - Phim truyện - Vân trung ca - Tập 16,"09:00 - Phim hoạt hình - Bob, chàng thợ xây chăm chỉ  - Tập 34"
03:10 - Phim truyện - Đánh tráo số phận - Tập 27,05:00 - Khoảng trời riêng - Nhà thiết kế Minh Hạnh - Cháy bỏng đam mê,06:00 - Nhịp đập 360 độ thể thao -  ,02:55 - Trong sáng cùng tiếng Việt - Số 28,04:30 - Phim truyện - Nữ đặc công X - Tập 45,04:30 - Phim truyện - Chan chan xinh đẹp  - Tập 46,"05:00 - Khám phá thế giới - Bí ẩn của bộ xương - Tập 4"" Cảm nhận thế giới xung quanh""",09:10 - Phim hoạt hình - Đội thám hiểm mỹ thuật - Tập 5,07:35 - Quốc gia khởi nghiệp -  ,03:00 - Gặp nhau để cười -  ,06:00 - Sau ánh hào quang - Tập 17,04:00 - Gameshow - Bạn Muốn Hẹn Hò Số 71,07:00 - Phim truyện - Đi qua mùa gió - Tập 20,06:00 - VĐQG Đức 17/18 Vòng 29 - Hannover 96 - Werder Bremen,09:00 - Phim sitcom - Nè biết gì chưa - Tập 121,08:00 - Phim truyện - Nhà tôi là nhất - Tập 16,09:30 - Phim hoạt hình - Những cậu bé đất nặn  - Tập 9
04:00 - Thời sự 4h -  ,05:15 - An sinh xã hội - Chính sách trợ cấp cho người cao tuổi,06:45 - S- Việt Nam - Một ngày vui ở làng Tri Nhị,03:00 - Bản tin tiếng Pháp -  ,05:15 - Khám phá Việt Nam -  ,05:15 - Khám phá Việt Nam -  ,05:30 - Hôm nay ai đến? - Số 24,09:15 - Phim hoạt hình - Những người bạn ở sở thú - Tập 26,08:00 - Phim truyện - Sóng gió gia đình - Tập 5,03:10 - Nhìn ra thế giới - Hiệp sĩ của muôn loài,06:55 - Nuôi dưỡng tâm hồn - Tập 168,04:30 - Ca nhạc - Siêu Thị Âm Nhạc Số 130,08:00 - Phim truyện - Cú hích trên không - Tập 29,07:30 - Tổng hợp Ngoại hạng Anh 17/18 - Vòng 33,09:30 - Hồn Việt - Số 03,09:00 - Phim truyện - Mật danh K2 - Tập 5,10:00 - Phim hoạt hình - Cố bé bướng bỉnh  - Tập 5
04:10 - Khám phá thế giới - Những thiên đường cuối cùng - Tập 5,05:30 - Thức cùng ban mai -  ,06:55 - Quà tặng cuộc sống - Thần sấm chơi nhạc rock,03:30 - Chân dung cuộc sống - Huýt sáo không phải trò đùa,05:30 - Chương trình tiếng Khmer -  ,05:30 - Chương trình tiếng  Giẻ Triêng -  ,06:00 - Bảng xếp hạng âm nhạc Hàn Quốc -  ,09:30 - Trường học VTV7 (Tiểu học) - Cuốn sách của em - Một đêm giông bão | 5 từ mới tiếng anh mỗi ngày - Nhà hàng,08:45 - Nâng cánh ước mơ -  ,03:55 - Quẳng gánh lo đi - Cân bằng cuộc sống,07:00 - Nhà mình có biến - Tập 38,05:30 - Gameshow - Gia Đình Tài Tử Số 70,09:00 - Phim truyện - Khát vọng xanh - Tập 27,08:15 - V - League Match Pack Vòng 5 -  ,10:00 - Tình yêu Chocolate - Tập 62,10:00 - Phim truyện - Vân trung ca - Tập 17,10:30 - Phim hoạt hình - Hành tinh  - Tập 13
05:10 - Tiếng nói phụ nữ - Xuất khẩu lao động có còn là mơ ước?,05:55 - Vui khỏe 24/7 - Ăn chay hoàn toàn có hại cho sức khỏe?,07:00 - Cà phê sáng -  ,04:00 - Giai điệu cuộc sống - Anh muốn em sống sao,07:35 - Thông tin nông nghiệp -  ,06:00 - Chương trình tiếng  Cơ Ho -  ,06:30 - Phim hoạt hình - Câu chuyện chuyển trường - Tập 23,10:00 - Trường học VTV7 (Mầm non) - Lớp học cầu vồng – Số 1: Giao thông,09:00 - Bản tin -  ,04:15 - Y khoa hiện đại -  ,08:00 - Nhà mình có biến - Tập 39,06:00 - Filler show -  ,10:00 - Phim truyện - Vợ ơi bồ nhé ! - Tập 3,08:30 - Thể thao cập nhật -  ,11:00 - Chân tình bốn phương - Tập 185 - 186,11:00 - Phim truyện - Người tình của tôi - Tập 34,11:00 - Phim hoạt hình - Họa sỹ tài ba  - Tập 6
05:25 - Chào buổi sáng -  ,06:00 - Bạn của nhà nông -  ,07:50 - Nét ẩm thực Việt -  ,04:15 - Ký sự - Qua 9 cửa sông - Tập 9,07:40 - Ký sự - Bình Thuận - Ngọc trong cát - Tập 9,06:30 - Chương trình  Gia Rai -  ,07:00 - Thể thao - Giải bóng đá V-League 2018: FLC Thanh Hóa - SLNA,10:30 - Trường học VTV7 (Trung học) - Follow us – Số 18: Animals; Con đường nghề nghiệp – Số 8: Bác sĩ thú y,09:15 - Phim truyện - Mặt nạ anh hùng - Tập 27,04:30 - Thẩm mỹ văn minh -  ,08:50 - Thông tin tiêu dùng Giải Trí -  ,06:15 - Chuyện gia đình vàng - Số 29,11:00 - Phim truyện - Quyến rũ - Tập 38,08:45 - WTA Tour 2018Miami Open - Tứ kết 1,13:00 - Đội đặc nhiệm CID - Tập 93,12:00 - Phim truyện - Nhà tôi là nhất - Tập 17,11:30 - Phim hoạt hình - Bí ẩn đại dương sâu thẳm  - Tập 5
