VTV1,VTV2,VTV3,VTV4,VTV5,VTV5 Tây Nam Bộ,VTV5 Tây Nguyên,VTV6,VTV7,VTV8,VTV9,VTVCab1,VTVCab2 - PhimViet,VTVCab3 - Thể thao TV,VTVCab6 - HayTV,VTVCab7 - D Dramas,VTVCab8 - BiBi
00:00 - Thời sự 0h -  ,00:00 - Sắc màu các dân tộc - Xứ sở cồng chiêng,00:00 - Nóng cùng World 2018 -  ,00:00 - Bản tin tiếng Việt 0h -  ,00:00 - Phim tài liệu - Nghê Việt - Tập 2,00:00 - Phim tài liệu - Nghê Việt - Tập 2,00:00 - Phim tài liệu - Nghê Việt - Tập 2,00:00 - Thể thao - Tổng hợp Giải bóng đá VĐQG 2018,00:00 -  - ,00:00 -  - ,00:00 - Thể thao -  ,00:00 - Chỉ yêu mình em - Tập 85,00:00 -  - ,00:00 - Wimbledon 2018 - Vòng 1,00:00 - Hương Vị Cuộc Sống - Tập 01 -  ,00:00 - Phim truyện - Phượng mưu hoàng kế - Tập 12,00:00 -  - 
00:15 - Lao động và công đoàn - Giáo dục nghề nghiệp với tiêu chí lấy học sinh làm trung tâm,00:30 - Phóng sự - Làng rau Trà Quế,00:30 - Truyền hình trực tiếp - FIFA World Cup 2018: Colombia - Anh,00:20 - Sức sống thể thao -  ,00:30 - Sống khỏe mỗi ngày - Đau đại tràng co thắt,00:30 - Sống khỏe mỗi ngày - Đau đại tràng co thắt,00:30 - Sống khỏe mỗi ngày - Đau đại tràng co thắt,00:30 - Chúng ta là một gia đình -  ,06:00 - Thức dậy cùng VTV7 -  ,05:00 - Ký sự -  ,00:30 - Hương tình yêu -  ,01:00 - Chuyện khó đỡ - Tập 1,00:02 - Phim truyện - Đò dọc - Tập 30,01:30 - Bản tin -  ,01:00 - Hương Vị Cuộc Sống - Tập 02 -  ,01:00 - Phim truyện - Hoa trong ngục - Tập 63,06:00 - Nhảy cùng BiBi - Đội túc cầu thần thánh - Tập 2
00:30 - Việc tử tế -  ,00:45 - Khám phá thế giới - Hồ sơ chưa giải mã - Tập 1,04:30 - Ảo thuật siêu phàm -  ,00:25 - Thời tiết du lịch -  ,01:00 - Khám phá thế giới - Trái đất nhìn từ trên cao - Tập 4,01:00 - Khám phá thế giới - Trái đất nhìn từ trên cao - Phần 4,01:00 - Khám phá thế giới - ConGo hoang dã - Tập 1,01:00 - Phim truyện - Nơi ẩn nấp bình yên - Tập 3,07:00 - Crack'em up - Số 17,05:15 - Kết nối miền Trung - Nỗ lực phát triển du lịch về đêm,00:40 - Siêu mẫu nhí -  ,02:00 - Kiến tạo nhịp cầu mùa 4 - Tập 3,01:00 - Phim truyện - Sức nặng tình thâm - Tập 31,01:45 - Nhật ký Cúp Bóng đá Thế giới -  ,02:00 - Phim sitcom - Nè biết gì chưa - Tập 208 -  ,02:00 - Phim truyện - Con tim dẫn lối - Tập 1,06:30 - Phim hoạt hình - Pokemon - Phần 1 - Tập 12
01:00 - Thời sự 1h -  ,01:30 - Phim truyện - Vòng xoáy vương quyền - Tập 23,05:10 - Vì bạn xứng đáng -  ,00:30 - Vui sống mỗi ngày -  ,02:00 - Vui sống mỗi ngày -  ,02:00 - Vui sống mỗi ngày -  ,02:00 - Vui sống mỗi ngày -  ,01:45 - Bảng xếp hạng âm nhạc Hàn Quốc -  ,07:30 - Nghệ nhân - Đi xa để trở về,05:25 - Chào buổi sáng Bông lúa -  ,01:00 - Phim tài liệu - Kiến trúc cao tầng ở Việt Nam,02:30 - Sắc đẹp tội lỗi - Tập 11,02:00 - Phim truyện - Nhà trọ có 4 cô chiêu - Tập 37,02:00 - Muôn màu thể thao - Bùi Việt Bằng ( Karate),02:30 - Hành trình khám phá - Số 16 -  ,03:00 - Phim truyện - Phượng mưu hoàng kế - Tập 13,07:00 - Nhảy cùng BiBi - Số 7
01:10 - Phim tài liệu - Chuyện nơi bản Thái,02:15 - Cùng em đến trường -  ,06:00 - Nhịp đập 360 độ thể thao -  ,01:15 - Người Việt bốn phương -  ,02:45 - Thông tin chính sách & pháp luật -  ,02:45 - Thông tin chính sách và pháp luật -  ,"03:00 - Phim hoạt hình - Farhat 2 - Hoàng tử Farhat và viên pha lê bọ cạp - Tập 29,30",02:15 - Khám phá thế giới - Venice trước làn sóng du lịch,07:45 - Đổi mới sáng tạo - Số 26,06:00 - Chào ngày mới -  ,01:30 - Khám phá thế giới - Từ nguyên liệu đến món ăn,03:30 - Kì tích kiến trúc của loài vật - Tập 1,03:00 - Phim truyện - Chàng rễ ngoại quốc - Tập 6,02:15 - Thể thao tổng hợp - Omnisport ( ENG),03:00 - Ca nhạc - VZ Playlist - Tập 111 -  ,04:00 - Phim truyện - Nhà tôi là nhất - Tập 98,07:30 - Phim hoạt hình - Chú chó biết nói - Tập 1
02:00 - Thời sự 2h -  ,02:30 - Khám phá thế giới - Phương Bắc hoang dã – Tập 1,06:45 - S- Việt Nam - Phú Lộc ngôi vườn dưới chân Bạch Mã,01:30 - Phim truyện - Sống chung với mẹ chồng - Tập 10,"03:00 - Phim hoạt hình - Mongini - giấc mơ ngôi sao - Tập 31, 32","03:00 - Phim hoạt hình - Mongini - Giấc mơ ngôi sao - Tập 31, 32",03:30 - Ca nhạc -  ,03:00 - Hôm nay ai đến? -  ,08:00 - Mẹ ơi tại sao - Số 7: Cơ thể bé,06:30 - Thông tin - Thông báo -  ,02:00 - Việt Nam Logistics - Để vận tải đường sông không chỉ là tiềm năng,04:00 - Sao và sự kiện - Tập 314,04:00 - Phim truyện - Hot girl làm vợ - Tập 1,02:45 - Tạp chí Olympic - Khoảnh khắc Sydney,04:00 - Nghịch cảnh - Tập 42 -  ,05:00 - Phim truyện - Con riêng của mẹ - Tập 41,08:00 - Phim hoạt hình - Thuyền trưởng Flinn và đội quân hải tặc - Tập 4
02:10 - Phim truyện - Thế lực cạnh tranh - Tập 48,03:15 - Bạn của nhà nông -  ,06:55 - Quà tặng cuộc sống - Cháu đích tôn,02:15 - Tiểu phẩm hài - Xả xì chét - số 2,03:30 - Ca nhạc -  ,03:30 - Ca nhạc -  ,04:00 - Mảnh ghép cuộc sống - Vườn quốc gia Cát tiên - Tập 2,03:30 - Thể thao - Tổng hợp Giải bóng đá VĐQG 2018,08:15 - Baby on the way - Số 2: Chào mừng đến phòng tớ,06:35 - Phim truyện - Nỗi lòng mẹ kế - Tập 40,02:20 - Cơm ấm nhà mình -  ,04:30 - Sao thế giới - Tập 155,05:00 - Phim truyện - Tơ đồng vương vấn - Tập 15,03:15 - Tạp chí danh thủ - Michael Laudrup,05:00 - Hương Vị Cuộc Sống - Tập 01 -  ,06:00 - Phim truyện - Con tim dẫn lối - Tập 2,08:30 - Phim hoạt hình - Lũ trẻ tinh nghịch - Tập 18
03:00 - Thời sự 3h -  ,04:00 - Vào bếp khó gì - Cá lóc kho tộ và đậu que xào lòng gà,07:00 - Cà phê sáng -  ,02:30 - Giai điệu cuộc sống - Yêu nhau bốn mùa,04:00 - Những mảnh ghép cuộc sống - Vườn quốc gia Cát Tiên - Tập 2,04:00 - Những mảnh ghép của cuộc sống - Vườn Quốc gia Cát Tiên - Tập 2,04:30 - Phim truyện - Tháng ngày tươi đẹp - Tập 2,04:00 - Phim truyện - Ranh giới thiện ác - Tập 27,08:30 - Chuyện học trò - Số 7: Câu chuyện với hình xăm,07:20 - Ký sự -  ,02:30 - Luôn có cách để yêu thương - Sau ly hôn,05:00 - Bác sĩ ma cà rồng - Tập 17,06:00 - Phim truyện - Đò dọc - Tập 31,03:45 - Thích thì thử - Golf: Bóng xoáy qua cây,06:00 - Hương Vị Cuộc Sống - Tập 02 -  ,07:00 - Phim truyện - Phượng mưu hoàng kế - Tập 14,09:00 - Phim hoạt hình - Đội túc cầu thần thánh - Tập 3
03:10 - Phim truyện - Mỹ nhân Sài Thành - Tập 25,04:15 - Vì cộng đồng - Nhân đạo - Từ nhận thức tới hành động,07:50 - Nét ẩm thực Việt -  ,03:00 - Bản tin tiếng Pháp -  ,04:30 - Phim truyện - Hoa thiên cốt - Tập 31,04:30 - Phim truyện - Hoa Thiên Cốt - Tập 31,05:15 - Khám phá Việt Nam -  ,04:45 - Khám phá Việt Nam - Nét Việt xưa ở làng Nôm,09:00 - Phim hoạt hình - Boing biệt đội cứu hộ - Tập 6,07:35 - Con đường tri thức -  ,03:00 - Gặp nhau để cười -  ,06:00 - Sao và sự kiện - Tập 314,07:00 - Phim truyện - Sức nặng tình thâm - Tập 32,04:00 - VBA 2018Game 11 - HCMC Wings vs Cantho Catfish,07:00 - Đội đặc nhiệm CID - Tập 175 -  ,08:00 - Phim truyện - Nhà tôi là nhất - Tập 99,09:30 - Phim hoạt hình - Coconut - Chú rồng tinh nghịch - Tập 21
